CODIGO	X	Y	BIO6	BIO19	disthi	SWIslope	perc_a	SWIsoils	ppovfor	pagric
29TNG5934	559500.00304600000	4634499.99995000000	47.00000000000	453.00000000000	2236.07000000000	1.64293000000	0.00000000000	0.00000000000	12.56940000000	20.17690000000
29TNG5935	559500.00304600000	4635499.99994000000	41.00000000000	483.00000000000	3162.28000000000	1.17709000000	0.00000000000	0.00000000000	6.44660000000	29.88450000000
29TNG5936	559500.00304600000	4636499.99994000000	33.00000000000	530.00000000000	4123.11000000000	1.29879000000	0.00000000000	0.00000000000	4.85921000000	33.03600000000
29TNG5937	559500.00304600000	4637499.99994000000	25.00000000000	571.00000000000	5099.02000000000	1.46718000000	0.00000000000	0.42270900000	16.79380000000	0.00000000000
29TNG5938	559500.00304600000	4638499.99994000000	18.00000000000	602.00000000000	6082.76000000000	1.31956000000	0.00000000000	0.32508300000	3.35073000000	0.00000000000
29TNG5939	559500.00304600000	4639499.99994000000	16.00000000000	612.00000000000	7071.07000000000	1.47338000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000
29TNG5940	559500.00304600000	4640499.99994000000	18.00000000000	600.00000000000	8062.26000000000	1.51497000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000
29TNG5941	559500.00304700000	4641499.99993000000	7.00000000000	639.00000000000	9055.38000000000	1.64773000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000
29TNG5942	559500.00304700000	4642499.99993000000	0.00000000000	660.00000000000	10049.90000000000	1.65151000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000
29TNG5943	559500.00304700000	4643499.99993000000	5.00000000000	642.00000000000	10198.00000000000	1.46740000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000
29TNG5944	559500.00304700000	4644499.99993000000	6.00000000000	640.00000000000	10049.90000000000	1.55135000000	0.00000000000	0.47139300000	0.00000000000	0.00000000000
29TNG5945	559500.00304700000	4645499.99993000000	6.00000000000	639.00000000000	10000.00000000000	1.35872000000	0.00000000000	0.52690800000	0.00000000000	0.00000000000
29TNG5946	559500.00304700000	4646499.99993000000	3.00000000000	645.00000000000	10049.90000000000	0.97828000000	0.00000000000	0.00000000000	0.00000000000	0.87764900000
29TNG5947	559500.00304700000	4647499.99992000000	4.00000000000	641.00000000000	10198.00000000000	1.57555000000	0.00000000000	0.16794400000	0.00000000000	0.00000000000
29TNG5948	559500.00304700000	4648499.99992000000	9.00000000000	630.00000000000	10440.30000000000	1.66636000000	0.00000000000	0.53927600000	5.09777000000	1.37859000000
29TNG5949	559500.00304700000	4649499.99992000000	11.00000000000	624.00000000000	10770.30000000000	1.27319000000	0.00000000000	0.00000000000	0.00000000000	29.81750000000
29TNG5950	559500.00304800000	4650499.99992000000	9.00000000000	627.00000000000	11180.30000000000	0.65470800000	0.00000000000	0.00000000000	0.00000000000	18.19150000000
29TNG5951	559500.00304800000	4651499.99992000000	10.00000000000	623.00000000000	11661.90000000000	1.37046000000	0.00000000000	0.00000000000	2.73766000000	0.02319430000
29TNG5952	559500.00304800000	4652499.99992000000	18.00000000000	598.00000000000	12206.60000000000	1.40459000000	0.00000000000	0.65895600000	3.42949000000	10.77470000000
29TNG5953	559500.00304800000	4653499.99991000000	21.00000000000	589.00000000000	12806.20000000000	1.14439000000	0.00000000000	0.22696800000	6.69401000000	3.54011000000
29TNG5954	559500.00304800000	4654499.99991000000	22.00000000000	585.00000000000	13453.60000000000	1.30282000000	0.00000000000	0.00000000000	26.15790000000	10.37730000000
29TNG5955	559500.00304800000	4655499.99991000000	35.00000000000	521.00000000000	14142.10000000000	1.41473000000	0.00000000000	0.36692500000	13.05910000000	38.18460000000
29TNG5956	559500.00304800000	4656499.99991000000	33.00000000000	528.00000000000	14866.10000000000	1.19524000000	0.00000000000	0.69134600000	19.24530000000	30.31540000000
29TNG5957	559500.00304800000	4657499.99991000000	29.00000000000	551.00000000000	15620.50000000000	1.46097000000	0.00000000000	0.52690800000	46.61880000000	13.54530000000
29TNG5958	559500.00304800000	4658499.99991000000	40.00000000000	481.00000000000	16401.20000000000	1.15497000000	0.00000000000	0.68593000000	53.66900000000	24.35380000000
29TNG5959	559500.00304900000	4659499.99990000000	44.00000000000	449.00000000000	17204.70000000000	1.14583000000	0.00000000000	0.68331500000	62.29430000000	28.83620000000
29TNG5960	559500.00304900000	4660499.99990000000	47.00000000000	440.00000000000	18027.80000000000	0.87852600000	0.00000000000	0.00000000000	27.18210000000	54.35630000000
29TNG5961	559500.00304900000	4661499.99990000000	51.00000000000	432.00000000000	18868.00000000000	0.97457000000	0.00000000000	0.00000000000	32.65900000000	45.62210000000
29TNG5962	559500.00304900000	4662499.99990000000	50.00000000000	434.00000000000	19723.10000000000	0.78129400000	22.19820000000	1.05830000000	33.45650000000	50.48310000000
29TNG6012	560500.00304200000	4612499.99998000000	46.00000000000	460.00000000000	7615.77000000000	1.15067000000	0.00000000000	0.19851500000	14.98680000000	55.99950000000
29TNG6013	560500.00304200000	4613499.99998000000	40.00000000000	488.00000000000	7280.11000000000	1.39903000000	0.00000000000	0.55108000000	25.71370000000	40.08710000000
29TNG6014	560500.00304200000	4614499.99998000000	30.00000000000	542.00000000000	7071.07000000000	1.39200000000	0.00000000000	0.00000000000	64.18730000000	9.12008000000
29TNG6015	560500.00304200000	4615499.99998000000	22.00000000000	587.00000000000	7000.00000000000	1.23305000000	0.00000000000	0.00000000000	18.58210000000	12.51410000000
29TNG6016	560500.00304200000	4616499.99998000000	19.00000000000	601.00000000000	7071.07000000000	1.16710000000	0.00000000000	0.00000000000	48.03520000000	2.43174000000
29TNG6017	560500.00304200000	4617499.99997000000	21.00000000000	589.00000000000	7280.11000000000	1.44665000000	0.00000000000	0.00000000000	2.55567000000	5.81952000000
29TNG6018	560500.00304300000	4618499.99997000000	26.00000000000	571.00000000000	7615.77000000000	1.19918000000	0.00000000000	0.00000000000	0.06239250000	24.28610000000
29TNG6019	560500.00304300000	4619499.99997000000	31.00000000000	538.00000000000	7810.25000000000	1.23123000000	0.00000000000	0.00000000000	9.98646000000	17.36690000000
29TNG6020	560500.00304300000	4620499.99997000000	42.00000000000	472.00000000000	7211.10000000000	1.46654000000	0.00000000000	0.00000000000	7.47829000000	33.90990000000
29TNG6021	560500.00304300000	4621499.99997000000	41.00000000000	484.00000000000	6708.20000000000	1.53661000000	0.00000000000	0.00000000000	8.37557000000	27.71290000000
29TNG6022	560500.00304300000	4622499.99997000000	33.00000000000	524.00000000000	6324.56000000000	1.45135000000	0.00000000000	0.00000000000	0.00000000000	24.50080000000
29TNG6023	560500.00304300000	4623499.99996000000	21.00000000000	588.00000000000	6082.76000000000	1.40638000000	0.00000000000	0.00000000000	0.00000000000	11.46550000000
29TNG6024	560500.00304300000	4624499.99996000000	21.00000000000	587.00000000000	6000.00000000000	1.02066000000	0.00000000000	0.00000000000	0.00000000000	1.55682000000
29TNG6025	560500.00304300000	4625499.99996000000	26.00000000000	561.00000000000	5830.95000000000	0.96123400000	0.00000000000	0.00000000000	0.00000000000	12.69550000000
29TNG6026	560500.00304300000	4626499.99996000000	29.00000000000	547.00000000000	5000.00000000000	1.36861000000	0.00000000000	0.00000000000	0.00000000000	19.30760000000
29TNG6027	560500.00304400000	4627499.99996000000	24.00000000000	574.00000000000	4242.64000000000	1.31144000000	0.00000000000	0.00000000000	0.86660800000	0.00000000000
29TNG6028	560500.00304400000	4628499.99996000000	27.00000000000	562.00000000000	3605.55000000000	1.29462000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000
29TNG6029	560500.00304400000	4629499.99995000000	31.00000000000	537.00000000000	3162.28000000000	1.62581000000	0.00000000000	0.00000000000	6.93263000000	0.00000000000
29TNG6030	560500.00304400000	4630499.99995000000	44.00000000000	466.00000000000	2828.43000000000	1.72040000000	0.00000000000	0.00000000000	1.02566000000	8.75569000000
29TNG6031	560500.00304400000	4631499.99995000000	37.00000000000	502.00000000000	2236.07000000000	1.73900000000	0.00000000000	0.00000000000	0.00000000000	1.19580000000
